id,legacy_id,username,full_name,avatar,bio,headline,role,location,github,linkedin,website,availability,interests,xp,level,streak_days,last_active,is_verified,onboarding_completed,is_active,is_staff,is_superuser,created_at,updated_at
f985b68e-39ae-5c83-8468-2b126802c414,\N,omar.hassan.demo,Omar Hassan,,"Studying information technology in Lund (year 3). Currently practising API tests. I like projects with a clear, small first version. Usually around for street photography on weekends. Fictional demo profile.",Backend developer in training,builder,"Lund, Sweden",,,,focused_learning,"[""Community"",""street photography"",""API tests""]",650,4,1,2026-09-18,false,true,true,false,false,2026-06-03T00:30:00+00:00,2026-09-19T10:30:00+00:00
f21481e8-5bf3-5aa6-a7e0-fe6e26920e28,\N,vera.sjoberg.demo,Vera Sjöberg,,"Multimedia, year 2. Looking for people to work through making lightweight animations for the web with. My next project should involve creative technology. Also into music. Fictional demo profile.",Learning Blender through small projects,learner,"Gothenburg, Sweden",,,,focused_learning,"[""Creative Technology"",""music"",""making lightweight animations for the web""]",245,3,0,2026-09-11,false,true,true,false,false,2026-05-27T20:30:00+00:00,2026-09-19T10:30:00+00:00
34046d1a-c67e-5a81-b9d5-47dd4840c4fe,\N,ingrid.haugen.demo,Ingrid Haugen,,Most of my work so far is coursework in applied mathematics. This year (2) I am spending more time on explaining where a classifier gets things wrong. Can contribute as a ml contributor. Language exchange keeps me away from the laptop. Fictional demo profile.,Applied Mathematics student · Machine Learning,builder,"Trondheim, Norway",,,,open_to_collaboration,"[""Machine Learning"",""language exchange"",""explaining where a classifier gets things wrong""]",210,3,0,2026-09-10,false,true,true,false,false,2026-06-12T05:30:00+00:00,2026-09-19T10:30:00+00:00
90cced0e-f2c7-528c-bd28-38c44ead6c98,\N,sander.berg.demo,Sander Berg,,"Learning by making small things. Year 4 of computer science, with an interest in edtech. Next up: accessible forms. I can usually find a few hours between classes and badminton. Fictional demo profile.",Computer Science · Year 4,mentor,"Bergen, Norway",,,,mentoring,"[""EdTech"",""badminton"",""accessible forms""]",1425,6,0,2026-09-16,false,true,true,false,false,2026-06-05T04:30:00+00:00,2026-09-19T10:30:00+00:00
eb3717c1-cd92-5eeb-af40-9df7f3132426,\N,thea.nilsen.demo,Thea Nilsen,,"Based in Oslo; business administration, year 1. I enjoy the research and debugging parts of group work. Working on measuring whether people return after a first visit at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Research partner in training,learner,"Oslo, Norway",,,,focused_learning,"[""Business"",""language exchange"",""measuring whether people return after a first visit""]",1060,5,0,2026-09-11,false,true,true,false,false,2026-06-09T06:30:00+00:00,2026-09-19T10:30:00+00:00
9b2e34a9-6722-598e-a857-e346acd294bf,\N,henrik.solheim.demo,Henrik Solheim,,I am in year 2 of cybersecurity. Interested in cybersecurity and badminton. Would like to practise threat modelling a small web app with a team that is comfortable asking basic questions. Fictional demo profile.,Learning Linux through small projects,builder,"Trondheim, Norway",,,,open_to_collaboration,"[""Cybersecurity"",""badminton"",""threat modelling a small web app""]",185,2,0,2026-09-12,false,true,true,false,false,2026-06-10T06:30:00+00:00,2026-09-19T10:30:00+00:00
96dbbdad-601e-5bc2-9d1a-78f9f6349a39,\N,nora.ahmed.demo,Nora Ahmed,,"Year 3, public health. I want to get better at designing clearer information charts. Happy to help with a small healthtech project; still balancing it with classes. Outside coursework: language exchange. Fictional demo profile.",Public Health student · HealthTech,builder,"Bergen, Norway",,,,open_to_collaboration,"[""HealthTech"",""language exchange"",""designing clearer information charts""]",1230,5,4,2026-09-18,false,true,true,false,false,2026-05-29T22:30:00+00:00,2026-09-19T10:30:00+00:00
e1f9b739-b2d3-51e6-9609-05805a6d151c,\N,aino.korhonen.demo,Aino Korhonen,,"Studying data science in Tampere (year 2). Currently practising checking a model against a simple baseline. I like projects with a clear, small first version. Usually around for weekend walks on weekends. Fictional demo profile.",Data Science · Year 2,learner,"Tampere, Finland",,,,open_to_collaboration,"[""Research"",""weekend walks"",""checking a model against a simple baseline""]",185,2,0,2026-09-12,false,true,true,false,false,2026-06-03T22:30:00+00:00,2026-09-19T10:30:00+00:00
341a0cef-f4a9-53ee-8980-229dc154ff4e,\N,eetu.laine.demo,Eetu Laine,,"Computer Engineering, year 4. Looking for people to work through collecting reliable sensor readings with. My next project should involve climate. Also into student radio. Fictional demo profile.",Hardware builder in training,builder,"Turku, Finland",,,,open_to_collaboration,"[""Climate"",""student radio"",""collecting reliable sensor readings""]",500,4,0,2026-09-14,false,true,true,false,false,2026-05-28T04:30:00+00:00,2026-09-19T10:30:00+00:00
1b1e4344-fde4-5cc2-b82c-4fb458696522,\N,sofia.virtanen.demo,Sofia Virtanen,,Most of my work so far is coursework in applied mathematics. This year (3) I am spending more time on explaining where a classifier gets things wrong. Can contribute as a ml contributor. Weekend walks keeps me away from the laptop. Fictional demo profile.,Learning Python through small projects,builder,"Espoo, Finland",,,,open_to_collaboration,"[""Machine Learning"",""weekend walks"",""explaining where a classifier gets things wrong""]",1375,6,0,2026-09-17,false,true,true,false,false,2026-06-06T22:30:00+00:00,2026-09-19T10:30:00+00:00
484e243b-afd7-5767-bb0f-4262c0334aea,\N,onni.nieminen.demo,Onni Nieminen,,"Learning by making small things. Year 2 of computer science, with an interest in edtech. Next up: accessible forms. I can usually find a few hours between classes and student radio. Fictional demo profile.",Computer Science student · EdTech,learner,"Tampere, Finland",,,,open_to_collaboration,"[""EdTech"",""student radio"",""accessible forms""]",1680,6,0,2026-09-10,false,true,true,false,false,2026-05-24T21:30:00+00:00,2026-09-19T10:30:00+00:00
d5dc7189-89df-5fd7-983f-1124b6de3d68,\N,sara.koskinen.demo,Sara Koskinen,,"Based in Turku; business administration, year 2. I enjoy the research and debugging parts of group work. Working on measuring whether people return after a first visit at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Business Administration · Year 2,builder,"Turku, Finland",,,,open_to_collaboration,"[""Business"",""weekend walks"",""measuring whether people return after a first visit""]",1860,7,0,2026-09-17,false,true,true,false,false,2026-06-07T06:30:00+00:00,2026-09-19T10:30:00+00:00
ffe47fd1-7989-5728-addd-50b504edd889,\N,freja.nielsen.demo,Freja Nielsen,,I am in year 3 of mobile computing. Interested in mobile and short films. Would like to practise screen-reader support on Android with a team that is comfortable asking basic questions. Fictional demo profile.,Mobile developer in training,builder,"Aarhus, Denmark",,,,focused_learning,"[""Mobile"",""short films"",""screen-reader support on Android""]",1520,6,5,2026-09-19,false,true,true,false,false,2026-05-27T05:30:00+00:00,2026-09-19T10:30:00+00:00
ef763ec1-f93c-5744-9640-4ca59adf9347,\N,mikkel.jensen.demo,Mikkel Jensen,,"Year 4, digital media. I want to get better at writing navigation labels people understand. Happy to help with a small community project; still balancing it with classes. Outside coursework: sketching. Fictional demo profile.",Learning Figma through small projects,learner,"Odense, Denmark",,,,open_to_collaboration,"[""Community"",""sketching"",""writing navigation labels people understand""]",1475,6,0,2026-09-10,false,true,true,false,false,2026-06-03T23:30:00+00:00,2026-09-19T10:30:00+00:00
20b4182c-90f7-51da-99e8-97ade4d19a92,\N,alma.srensen.demo,Alma Sørensen,,"Studying data science in Copenhagen (year 4). Currently practising checking a model against a simple baseline. I like projects with a clear, small first version. Usually around for short films on weekends. Fictional demo profile.",Data Science student · Research,builder,"Copenhagen, Denmark",,,,focused_learning,"[""Research"",""short films"",""checking a model against a simple baseline""]",400,3,0,2026-09-13,false,true,true,false,false,2026-06-11T20:30:00+00:00,2026-09-19T10:30:00+00:00
2e2e8079-6c9e-51c9-bc7e-1475045fd514,\N,emil.larsen.demo,Emil Larsen,,"Computer Engineering, year 1. Looking for people to work through collecting reliable sensor readings with. My next project should involve climate. Also into sketching. Fictional demo profile.",Computer Engineering · Year 1,builder,"Aarhus, Denmark",,,,open_to_collaboration,"[""Climate"",""sketching"",""collecting reliable sensor readings""]",1995,7,8,2026-09-19,false,true,true,false,false,2026-06-04T03:30:00+00:00,2026-09-19T10:30:00+00:00
673e8617-3280-5bfa-85a6-738a6d64aac6,\N,ida.madsen.demo,Ida Madsen,,Most of my work so far is coursework in applied mathematics. This year (4) I am spending more time on explaining where a classifier gets things wrong. Can contribute as a ml contributor. Short films keeps me away from the laptop. Fictional demo profile.,ML contributor in training,learner,"Odense, Denmark",,,,,"[""Machine Learning"",""short films"",""explaining where a classifier gets things wrong""]",280,3,0,2026-09-16,false,true,true,false,false,2026-06-16T18:30:00+00:00,2026-09-19T10:30:00+00:00
a53c485b-a35c-51fb-84a5-364207ce0adb,\N,lucia.navarro.demo,Lucía Navarro,,"Learning by making small things. Year 4 of interaction design, with an interest in social impact. Next up: testing prototypes with keyboard users. I can usually find a few hours between classes and board games. Fictional demo profile.",Learning Figma through small projects,builder,"Valencia, Spain",,,,open_to_collaboration,"[""Social Impact"",""board games"",""testing prototypes with keyboard users""]",1320,6,0,2026-09-11,false,true,true,false,false,2026-06-08T00:30:00+00:00,2026-09-19T10:30:00+00:00
da462241-608b-5422-bdbd-0d98184a433d,\N,pablo.romero.demo,Pablo Romero,,"Based in Granada; software engineering, year 1. I enjoy the research and debugging parts of group work. Working on reliable offline sync at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Software Engineering student · Productivity,builder,"Granada, Spain",,,,,"[""Productivity"",""cycling"",""reliable offline sync""]",1455,6,6,2026-09-19,false,true,true,false,false,2026-06-05T04:30:00+00:00,2026-09-19T10:30:00+00:00
10feece1-a2cd-532b-8488-21659a3bee22,\N,aitana.garcia.demo,Aitana García,,I am in year 1 of mobile computing. Interested in mobile and board games. Would like to practise screen-reader support on Android with a team that is comfortable asking basic questions. Fictional demo profile.,Mobile Computing · Year 1,learner,"Bilbao, Spain",,,,open_to_collaboration,"[""Mobile"",""board games"",""screen-reader support on Android""]",165,2,1,2026-09-19,false,true,true,false,false,2026-06-11T02:30:00+00:00,2026-09-19T10:30:00+00:00
1062abbb-4fcd-51a9-95fc-5474e4af7640,\N,hugo.serrano.demo,Hugo Serrano,,"Year 1, digital media. I want to get better at writing navigation labels people understand. Happy to help with a small community project; still balancing it with classes. Outside coursework: cycling. Fictional demo profile.",Content designer in training,builder,"Valencia, Spain",,,,open_to_collaboration,"[""Community"",""cycling"",""writing navigation labels people understand""]",575,4,0,2026-09-14,false,true,true,false,false,2026-05-23T20:30:00+00:00,2026-09-19T10:30:00+00:00
44f09dba-7a20-5f46-840b-4670e6c7eb92,\N,nerea.etxeberria.demo,Nerea Etxeberria,,"Studying data science in Granada (year 1). Currently practising checking a model against a simple baseline. I like projects with a clear, small first version. Usually around for board games on weekends. Fictional demo profile.",Learning Python through small projects,builder,"Granada, Spain",,,,open_to_collaboration,"[""Research"",""board games"",""checking a model against a simple baseline""]",600,4,1,2026-09-18,false,true,true,false,false,2026-05-27T03:30:00+00:00,2026-09-19T10:30:00+00:00
a0a53b38-722a-56e6-a52c-fe0e06169a59,\N,giulia.conti.demo,Giulia Conti,,"Information Systems, year 4. Looking for people to work through migrations that keep old records usable with. My next project should involve fintech. Also into cooking. Fictional demo profile.",Information Systems student · FinTech,learner,"Bologna, Italy",,,,focused_learning,"[""FinTech"",""cooking"",""migrations that keep old records usable""]",1255,6,33,2026-09-18,false,true,true,false,false,2026-06-15T18:30:00+00:00,2026-09-19T10:30:00+00:00
9a026691-28ff-5880-9da3-006735af19d3,\N,matteo.ferri.demo,Matteo Ferri,,Most of my work so far is coursework in environmental science. This year (2) I am spending more time on turning field notes into a usable map. Can contribute as a gis contributor. Community gardens keeps me away from the laptop. Fictional demo profile.,Environmental Science · Year 2,builder,"Turin, Italy",,,,open_to_collaboration,"[""Climate"",""community gardens"",""turning field notes into a usable map""]",620,4,0,2026-09-17,false,true,true,false,false,2026-06-10T22:30:00+00:00,2026-09-19T10:30:00+00:00
5421f79d-ed60-5eed-852b-01b379adab9e,\N,chiara.moretti.demo,Chiara Moretti,,"Learning by making small things. Year 2 of interaction design, with an interest in social impact. Next up: testing prototypes with keyboard users. I can usually find a few hours between classes and cooking. Fictional demo profile.",Product designer in training,builder,"Padua, Italy",,,,focused_learning,"[""Social Impact"",""cooking"",""testing prototypes with keyboard users""]",1190,5,0,2026-09-17,false,true,true,false,false,2026-05-25T04:30:00+00:00,2026-09-19T10:30:00+00:00
45abfe15-6e8d-57cf-bda3-b7ae2b5c0bc7,\N,lorenzo.bianchi.demo,Lorenzo Bianchi,,"Based in Bologna; software engineering, year 4. I enjoy the research and debugging parts of group work. Working on reliable offline sync at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Learning TypeScript through small projects,learner,"Bologna, Italy",,,,focused_learning,"[""Productivity"",""community gardens"",""reliable offline sync""]",650,4,0,2026-07-20,false,true,true,false,false,2026-06-01T20:30:00+00:00,2026-09-19T10:30:00+00:00
bdc5faf6-386d-5338-99a0-32d156bcbd68,\N,sofia.greco.demo,Sofia Greco,,I am in year 4 of mobile computing. Interested in mobile and cooking. Would like to practise screen-reader support on Android with a team that is comfortable asking basic questions. Fictional demo profile.,Mobile Computing student · Mobile,builder,"Turin, Italy",,,,open_to_collaboration,"[""Mobile"",""cooking"",""screen-reader support on Android""]",1375,6,1,2026-09-18,false,true,true,false,false,2026-06-08T06:30:00+00:00,2026-09-19T10:30:00+00:00
508d03e7-de84-523a-8242-f48abc9451d7,\N,ines.costa.demo,Inês Costa,,"Year 4, information technology. I want to get better at API tests. Happy to help with a small community project; still balancing it with classes. Outside coursework: street photography. Fictional demo profile.",Information Technology · Year 4,mentor,"Porto, Portugal",,,,mentoring,"[""Community"",""street photography"",""API tests""]",1950,7,1,2026-09-18,false,true,true,false,false,2026-06-11T20:30:00+00:00,2026-09-19T10:30:00+00:00
51420309-4688-52d6-84b9-51c0dc3a900e,\N,tiago.almeida.demo,Tiago Almeida,,"Studying multimedia in Coimbra (year 1). Currently practising making lightweight animations for the web. I like projects with a clear, small first version. Usually around for music on weekends. Fictional demo profile.",Motion designer in training,learner,"Coimbra, Portugal",,,,open_to_collaboration,"[""Creative Technology"",""music"",""making lightweight animations for the web""]",1360,6,1,2026-09-18,false,true,true,false,false,2026-05-30T19:30:00+00:00,2026-09-19T10:30:00+00:00
7624f38b-fbca-546f-af04-c9dda9318f82,\N,beatriz.sousa.demo,Beatriz Sousa,,"Information Systems, year 2. Looking for people to work through migrations that keep old records usable with. My next project should involve fintech. Also into street photography. Fictional demo profile.",Learning SQL through small projects,builder,"Lisbon, Portugal",,,,open_to_collaboration,"[""FinTech"",""street photography"",""migrations that keep old records usable""]",1500,6,0,2026-09-13,false,true,true,false,false,2026-06-07T23:30:00+00:00,2026-09-19T10:30:00+00:00
33d87513-60c2-51ff-9ec5-f0f1389ed27e,\N,diogo.ferreira.demo,Diogo Ferreira,,Most of my work so far is coursework in environmental science. This year (2) I am spending more time on turning field notes into a usable map. Can contribute as a gis contributor. Music keeps me away from the laptop. Fictional demo profile.,Environmental Science student · Climate,builder,"Porto, Portugal",,,,open_to_collaboration,"[""Climate"",""music"",""turning field notes into a usable map""]",520,4,0,2026-09-11,false,true,true,false,false,2026-06-13T21:30:00+00:00,2026-09-19T10:30:00+00:00
3b932376-f549-5a1c-a24b-664b4bc338e3,\N,mariana.silva.demo,Mariana Silva,,"Learning by making small things. Year 2 of interaction design, with an interest in social impact. Next up: testing prototypes with keyboard users. I can usually find a few hours between classes and street photography. Fictional demo profile.",Interaction Design · Year 2,learner,"Coimbra, Portugal",,,,focused_learning,"[""Social Impact"",""street photography"",""testing prototypes with keyboard users""]",1040,5,0,2026-09-16,false,true,true,false,false,2026-06-01T20:30:00+00:00,2026-09-19T10:30:00+00:00
e137404e-9196-525c-b17a-44dc96d29f29,\N,zofia.kowalska.demo,Zofia Kowalska,,"Based in Kraków; cybersecurity, year 2. I enjoy the research and debugging parts of group work. Working on threat modelling a small web app at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Security reviewer in training,builder,"Kraków, Poland",,,,open_to_collaboration,"[""Cybersecurity"",""badminton"",""threat modelling a small web app""]",1550,6,1,2026-09-18,false,true,true,false,false,2026-05-23T23:30:00+00:00,2026-09-19T10:30:00+00:00
3bc3e38a-5ff7-5330-ab2d-8add18e85d57,\N,jakub.nowak.demo,Jakub Nowak,,I am in year 3 of public health. Interested in healthtech and language exchange. Would like to practise designing clearer information charts with a team that is comfortable asking basic questions. Fictional demo profile.,Learning Excel through small projects,builder,"Gdańsk, Poland",,,,open_to_collaboration,"[""HealthTech"",""language exchange"",""designing clearer information charts""]",465,4,0,2026-09-13,false,true,true,false,false,2026-05-24T06:30:00+00:00,2026-09-19T10:30:00+00:00
b39a9d3d-f3eb-5d31-9cc7-15e278969b70,\N,maja.wisniewska.demo,Maja Wiśniewska,,"Year 3, information technology. I want to get better at API tests. Happy to help with a small community project; still balancing it with classes. Outside coursework: badminton. Fictional demo profile.",Information Technology student · Community,learner,"Wrocław, Poland",,,,focused_learning,"[""Community"",""badminton"",""API tests""]",1560,6,1,2026-09-18,false,true,true,false,false,2026-06-01T00:30:00+00:00,2026-09-19T10:30:00+00:00
610e9654-06d6-5e55-959b-377b8749b8f9,\N,kacper.zielinski.demo,Kacper Zieliński,,"Studying multimedia in Kraków (year 3). Currently practising making lightweight animations for the web. I like projects with a clear, small first version. Usually around for language exchange on weekends. Fictional demo profile.",Multimedia · Year 3,builder,"Kraków, Poland",,,,focused_learning,"[""Creative Technology"",""language exchange"",""making lightweight animations for the web""]",1300,6,8,2026-09-18,false,true,true,false,false,2026-06-04T18:30:00+00:00,2026-09-19T10:30:00+00:00
6cf4bb40-4d81-5eb3-b9d9-5841cd55724e,\N,alicja.wojcik.demo,Alicja Wójcik,,"Information Systems, year 4. Looking for people to work through migrations that keep old records usable with. My next project should involve fintech. Also into badminton. Fictional demo profile.",Database developer in training,builder,"Gdańsk, Poland",,,,open_to_collaboration,"[""FinTech"",""badminton"",""migrations that keep old records usable""]",515,4,0,2026-09-13,false,true,true,false,false,2026-05-30T19:30:00+00:00,2026-09-19T10:30:00+00:00
cd8c4c60-ab9b-5cf3-996e-d4fbb990f4c6,\N,naomi.brooks.demo,Naomi Brooks,,Most of my work so far is coursework in computer science. This year (3) I am spending more time on accessible forms. Can contribute as a frontend developer. Student radio keeps me away from the laptop. Fictional demo profile.,Learning React through small projects,learner,"Madison, United States",,,,open_to_collaboration,"[""EdTech"",""student radio"",""accessible forms""]",1400,6,0,2026-09-16,false,true,true,false,false,2026-06-13T20:30:00+00:00,2026-09-19T10:30:00+00:00
878bb7d9-5569-5efb-bbd1-5e39d62d594d,\N,mateo.rivera.demo,Mateo Rivera,,"Learning by making small things. Year 2 of business administration, with an interest in business. Next up: measuring whether people return after a first visit. I can usually find a few hours between classes and weekend walks. Fictional demo profile.",Business Administration student · Business,builder,"Atlanta, United States",,,,open_to_collaboration,"[""Business"",""weekend walks"",""measuring whether people return after a first visit""]",1695,6,0,2026-08-21,false,true,true,false,false,2026-06-13T00:30:00+00:00,2026-09-19T10:30:00+00:00
ea7edc0e-b64d-545f-b311-b4ee943f2935,\N,caleb.nguyen.demo,Caleb Nguyen,,"Based in Seattle; cybersecurity, year 3. I enjoy the research and debugging parts of group work. Working on threat modelling a small web app at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Cybersecurity · Year 3,builder,"Seattle, United States",,,,focused_learning,"[""Cybersecurity"",""student radio"",""threat modelling a small web app""]",325,3,0,2026-09-16,false,true,true,false,false,2026-06-04T22:30:00+00:00,2026-09-19T10:30:00+00:00
6ecf180b-be59-594c-a33b-31bd0120f01f,\N,imani.jackson.demo,Imani Jackson,,I am in year 2 of public health. Interested in healthtech and weekend walks. Would like to practise designing clearer information charts with a team that is comfortable asking basic questions. Fictional demo profile.,Research partner in training,learner,"Madison, United States",,,,open_to_collaboration,"[""HealthTech"",""weekend walks"",""designing clearer information charts""]",260,3,0,2026-09-12,false,true,true,false,false,2026-05-31T04:30:00+00:00,2026-09-19T10:30:00+00:00
693ebb02-ab3f-5d60-b798-d4d4df4900d2,\N,sahana.rao.demo,Sahana Rao,,"Year 2, information technology. I want to get better at API tests. Happy to help with a small community project; still balancing it with classes. Outside coursework: student radio. Fictional demo profile.",Learning Python through small projects,builder,"Atlanta, United States",,,,focused_learning,"[""Community"",""student radio"",""API tests""]",1780,6,2,2026-09-18,false,true,true,false,false,2026-05-31T06:30:00+00:00,2026-09-19T10:30:00+00:00
096499d2-73d6-5063-9dd4-a7c1aebac61d,\N,emilie.gagnon.demo,Émilie Gagnon,,"Studying computer engineering in Ottawa (year 4). Currently practising collecting reliable sensor readings. I like projects with a clear, small first version. Usually around for sketching on weekends. Fictional demo profile.",Computer Engineering student · Climate,builder,"Ottawa, Canada",,,,open_to_collaboration,"[""Climate"",""sketching"",""collecting reliable sensor readings""]",220,3,0,2026-09-12,false,true,true,false,false,2026-06-12T05:30:00+00:00,2026-09-19T10:30:00+00:00
64609795-d498-5ea7-ad33-a3bcecf9d962,\N,rohan.gill.demo,Rohan Gill,,"Applied Mathematics, year 1. Looking for people to work through explaining where a classifier gets things wrong with. My next project should involve machine learning. Also into short films. Fictional demo profile.",Applied Mathematics · Year 1,learner,"Halifax, Canada",,,,focused_learning,"[""Machine Learning"",""short films"",""explaining where a classifier gets things wrong""]",685,4,5,2026-09-19,false,true,true,false,false,2026-06-07T02:30:00+00:00,2026-09-19T10:30:00+00:00
9d1c460b-bd0b-57ff-ac14-f2b10f73edd3,\N,avery.campbell.demo,Avery Campbell,,Most of my work so far is coursework in computer science. This year (3) I am spending more time on accessible forms. Can contribute as a frontend developer. Sketching keeps me away from the laptop. Fictional demo profile.,Frontend developer in training,builder,"Calgary, Canada",,,,open_to_collaboration,"[""EdTech"",""sketching"",""accessible forms""]",1055,5,1,2026-09-18,false,true,true,false,false,2026-05-25T02:30:00+00:00,2026-09-19T10:30:00+00:00
63fdd1e3-9db3-5b05-9799-510eea6abab7,\N,sofia.chen.demo,Sofia Chen,,"Learning by making small things. Year 4 of business administration, with an interest in business. Next up: measuring whether people return after a first visit. I can usually find a few hours between classes and short films. Fictional demo profile.",Learning Excel through small projects,builder,"Ottawa, Canada",,,,focused_learning,"[""Business"",""short films"",""measuring whether people return after a first visit""]",1010,5,0,2026-09-16,false,true,true,false,false,2026-05-28T05:30:00+00:00,2026-09-19T10:30:00+00:00
4ec67eb8-4fda-5cbc-bbd1-a6afc7ce8130,\N,malik.thompson.demo,Malik Thompson,,"Based in Halifax; cybersecurity, year 3. I enjoy the research and debugging parts of group work. Working on threat modelling a small web app at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Cybersecurity student · Cybersecurity,learner,"Halifax, Canada",,,,open_to_collaboration,"[""Cybersecurity"",""sketching"",""threat modelling a small web app""]",1625,6,1,2026-09-19,false,true,true,false,false,2026-05-28T04:30:00+00:00,2026-09-19T10:30:00+00:00
44a33563-638c-52da-ae01-285f43dfcb99,\N,valeria.torres.demo,Valeria Torres,,I am in year 4 of digital media. Interested in community and cycling. Would like to practise writing navigation labels people understand with a team that is comfortable asking basic questions. Fictional demo profile.,Digital Media · Year 4,mentor,"Guadalajara, Mexico",,,,mentoring,"[""Community"",""cycling"",""writing navigation labels people understand""]",185,2,0,2026-09-15,false,true,true,false,false,2026-05-27T01:30:00+00:00,2026-09-19T10:30:00+00:00
02bf8d95-eee4-5287-b363-0551cc4a6d51,\N,emiliano.cruz.demo,Emiliano Cruz,,"Year 4, data science. I want to get better at checking a model against a simple baseline. Happy to help with a small research project; still balancing it with classes. Outside coursework: board games. Fictional demo profile.",Data analyst in training,builder,"Monterrey, Mexico",,,,focused_learning,"[""Research"",""board games"",""checking a model against a simple baseline""]",1060,5,1,2026-09-18,false,true,true,false,false,2026-05-25T18:30:00+00:00,2026-09-19T10:30:00+00:00
58074159-53d7-5a52-8436-d84a05af35a9,\N,camila.ruiz.demo,Camila Ruiz,,"Studying computer engineering in Puebla (year 3). Currently practising collecting reliable sensor readings. I like projects with a clear, small first version. Usually around for cycling on weekends. Fictional demo profile.",Learning Python through small projects,learner,"Puebla, Mexico",,,,open_to_collaboration,"[""Climate"",""cycling"",""collecting reliable sensor readings""]",1605,6,34,2026-09-19,false,true,true,false,false,2026-05-23T01:30:00+00:00,2026-09-19T10:30:00+00:00
d9aaa9eb-5304-587b-b0f4-42a2d5930f54,\N,santiago.morales.demo,Santiago Morales,,"Applied Mathematics, year 2. Looking for people to work through explaining where a classifier gets things wrong with. My next project should involve machine learning. Also into board games. Fictional demo profile.",Applied Mathematics student · Machine Learning,builder,"Guadalajara, Mexico",,,,open_to_collaboration,"[""Machine Learning"",""board games"",""explaining where a classifier gets things wrong""]",160,2,0,2026-09-13,false,true,true,false,false,2026-06-08T03:30:00+00:00,2026-09-19T10:30:00+00:00
4307ee18-2e16-50be-abbc-db160bb8e8fd,\N,regina.flores.demo,Regina Flores,,Most of my work so far is coursework in computer science. This year (3) I am spending more time on accessible forms. Can contribute as a frontend developer. Cycling keeps me away from the laptop. Fictional demo profile.,Computer Science · Year 3,builder,"Monterrey, Mexico",,,,,"[""EdTech"",""cycling"",""accessible forms""]",1610,6,0,2026-09-17,false,true,true,false,false,2026-06-16T20:30:00+00:00,2026-09-19T10:30:00+00:00
49a9d8f7-08ea-5972-af3a-0ca0a6c06e59,\N,luana.ribeiro.demo,Luana Ribeiro,,"Learning by making small things. Year 2 of software engineering, with an interest in productivity. Next up: reliable offline sync. I can usually find a few hours between classes and community gardens. Fictional demo profile.",Full-stack developer in training,learner,"Recife, Brazil",,,,,"[""Productivity"",""community gardens"",""reliable offline sync""]",280,3,0,2026-09-10,false,true,true,false,false,2026-06-05T19:30:00+00:00,2026-09-19T10:30:00+00:00
e7c63421-97d2-555e-9731-46cb0f04f637,\N,gabriel.oliveira.demo,Gabriel Oliveira,,"Based in Curitiba; mobile computing, year 2. I enjoy the research and debugging parts of group work. Working on screen-reader support on Android at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Learning Flutter through small projects,builder,"Curitiba, Brazil",,,,open_to_collaboration,"[""Mobile"",""cooking"",""screen-reader support on Android""]",170,2,0,2026-09-06,false,true,true,false,false,2026-05-23T05:30:00+00:00,2026-09-19T10:30:00+00:00
b897da16-1a55-5740-8129-7d502e6f44b8,\N,beatriz.carvalho.demo,Beatriz Carvalho,,I am in year 3 of digital media. Interested in community and community gardens. Would like to practise writing navigation labels people understand with a team that is comfortable asking basic questions. Fictional demo profile.,Digital Media student · Community,builder,"Belo Horizonte, Brazil",,,,open_to_collaboration,"[""Community"",""community gardens"",""writing navigation labels people understand""]",215,3,1,2026-09-18,false,true,true,false,false,2026-06-11T03:30:00+00:00,2026-09-19T10:30:00+00:00
facb4557-eabe-5f8b-89cc-f223b91c89b7,\N,pedro.nascimento.demo,Pedro Nascimento,,"Year 3, data science. I want to get better at checking a model against a simple baseline. Happy to help with a small research project; still balancing it with classes. Outside coursework: cooking. Fictional demo profile.",Data Science · Year 3,learner,"Recife, Brazil",,,,focused_learning,"[""Research"",""cooking"",""checking a model against a simple baseline""]",660,4,1,2026-09-18,false,true,true,false,false,2026-06-02T20:30:00+00:00,2026-09-19T10:30:00+00:00
0e992dba-f631-52d1-b7e3-76faec77c33f,\N,camila.santos.demo,Camila Santos,,"Studying computer engineering in Curitiba (year 3). Currently practising collecting reliable sensor readings. I like projects with a clear, small first version. Usually around for community gardens on weekends. Fictional demo profile.",Hardware builder in training,builder,"Curitiba, Brazil",,,,open_to_collaboration,"[""Climate"",""community gardens"",""collecting reliable sensor readings""]",390,3,0,2026-09-13,false,true,true,false,false,2026-05-27T01:30:00+00:00,2026-09-19T10:30:00+00:00
